Id,DOI
1ad2c191-fe2c-4718-a87f-b35b67ff6a4c,NA
1adbcbff-1381-4c5e-bd97-8f327655f4b7,NA
1b9d88da-bfa6-420a-ac83-d6ac99eab4d7,NA
1ee99872-6337-4516-9e4d-6446e8ef2d74,NA
1fc387b1-2cad-4b21-84f5-def66e8167a8,NA
2033f2a6-59c5-4515-bf4b-6f7d587ec1d0,NA
20cd9f38-45f0-4669-81d5-de4156d98b6f,NA
2a3bd1ac-4aaf-4dbb-90f3-3f4dbbd99026,NA
32981970-42d2-42fd-95c3-597ad6364631,NA
375520f4-c2a6-41c7-9c7b-3e77696e92f0,NA
3892e7e3-2459-4eb5-86c3-4b9b3bd7dbe3,NA
3cc9c6a2-1442-4a24-be9b-77b5f1615d90,NA
3d0ce3dd-fab0-4079-8a20-76e84b15a843,NA
3fae5c1d-3a7e-4105-ad6f-3303277c7e26,NA
3fe0a8c2-cfa8-467d-8a8f-4ddd4225d623,NA
4042d484-c306-43e6-93aa-3838d6dea378,NA
419bdb2d-88f9-4eb9-8c9e-268257977c51,NA
4316edfe-20fb-4d8a-a6ca-3f76c0f2da34,NA
476da124-f7fc-4a20-91c6-82111e2212f6,NA
487ddd4a-e91e-4243-b7f7-570247d5b6eb,NA
4dc5e331-74da-4b0c-9030-8a23a77b5904,NA
4f98d931-496f-4af4-9668-2d2a0d510df1,NA
55babe65-82b2-475f-9a59-95fc09d73c8e,NA
56064a4c-cc5b-4324-8b1d-620deebc16a0,NA
56b430f1-305d-4d94-a8a6-971ba78e7079,NA
57b1de58-b3ed-4b68-97f9-6a8e2dc235f2,NA
57b6f1cd-0bbe-465f-84d4-a69f3eddf9c3,NA
59d1fd23-ae63-4ca0-bdca-79ca362deffe,NA
5bb1c972-5cd0-4b04-a935-51ea57e0f50a,NA
5ca3cff1-bdbb-4e2f-9f47-d5266e9534f1,NA
6589bcb2-38bc-4cc2-bd29-a39848305a51,NA
6d3ed0a8-a258-482d-82a9-975665821c51,NA
6fae1ad5-285f-4b90-b50b-22ea61d9011b,NA
7084ec92-5561-44ec-8d9f-a1125e5e4537,NA
798f6ca1-2c0f-4224-b95d-2409522df350,NA
7b5ec701-909a-41fb-910e-e2af2c88929c,NA
7c1cd0c4-8f56-4094-83ba-e43e353bdb55,NA
7c87d70c-d74a-4dad-9aca-2bac1193c507,NA
7e2e2abc-1f8b-4d1a-9ca6-8a90156e72ad,NA
7f0ebba1-9dae-492b-8dcf-a6dd450e7a56,NA
856983ea-f337-4961-9f37-cb5098e8585f,NA
8588ae63-9b09-4d9c-bdaa-60c5dea71e88,NA
8908620e-fdce-40f2-a17e-beecdffc7911,NA
8f474433-4d9c-430b-bb54-559b1fa58623,NA
9307b6ea-96b2-4077-883b-ab341978e632,NA
937d6574-0b06-4f61-be40-03280d187063,NA
95a89e28-969e-49cc-a690-872589bc1392,NA
96ed8d85-c798-4c4d-826c-0a74568bf266,NA
9717f953-7cf5-4350-990a-9390084ca667,NA
99b0cee8-7e2e-428d-a0b9-0e30cb8f1d73,NA
9a0c4eac-9afb-44bd-a3bb-3717e25aecbe,NA
9e1fd187-1dd6-48bf-9827-299aa571ede6,NA
9e27cdab-7536-4b36-a51e-2bd64afadb04,NA
9f039280-fcf7-492b-8c2c-a65e5f1ee1cf,NA
9fefc34c-153c-409c-a009-357b561f783a,NA
a102f4ea-5007-4ea3-a07a-0cd6a306ad97,NA
a109cb37-74aa-45d7-9a12-5523b46d2d4f,NA
a835791d-49ab-4403-a956-87bb48cfad6a,NA
aa61200f-38fe-45b4-986c-b81e71c4dd7f,NA
aaedd8df-2ebe-44e6-86b5-c04f80d67432,NA
af75d774-2005-4f47-92b9-4e08bcdc4744,NA
b11383ea-13ff-4030-8a71-f8cd2b4397fe,NA
b159c2b8-3201-4efc-8473-c1af8f614916,NA
b2594c6f-baa7-4e31-838b-a326b0be1cd4,NA
b3e66d7a-06fc-40fb-9d58-56bd1520d7b7,NA
b58cb1a3-2902-4aee-9ee7-6ba9560a42a1,NA
b773c674-5cd1-445e-9c52-1c3794e06040,NA
b7ca97a5-8370-4db7-913b-30f126c46421,NA
b9ab211b-cf4a-4522-8199-8c51ca12a40d,NA
ba39834d-955e-4610-a5f1-19697f300c52,NA
be43f02c-c1ea-474b-a495-d37caf047ad7,NA
bf42d41e-b9f2-4606-8a95-05c222feedf5,NA
c1db93b2-37f1-4015-a8af-7c43c1f3c13c,NA
c5dbefc7-bc43-41e7-923c-47907bc87b40,NA
ca413f1c-b4e9-4089-bb1f-72332c8258ec,NA
cb8782d8-1233-4d83-84c7-a0b0ef9500e4,NA
cd85dfc6-f30d-4139-badc-5567e2259e24,NA
ce8cd8fb-7a1c-4381-ad9f-bfc842ed860a,NA
d7fd17a6-d1d3-4c94-b864-495dabf74f6a,NA
d8099f01-ef41-496a-b09f-3ad1c46c7e5b,NA
d9af7ecb-247c-4720-a423-d3d99422ec10,NA
da352f19-b8b5-4a95-85ef-25c8c371e1af,NA
da38762e-c36d-4d39-8f66-784c7ba4bb01,NA
dc935060-7328-4275-9490-1cef65abe0ba,NA
e45fac71-58da-49b9-b8ce-924dcb1de320,NA
e67108a5-c23f-4fe8-8b16-e749d9b8e200,NA
e706d9c8-8506-4d3c-a8f2-555366722de2,NA
e7e0b1d0-523d-44f1-8dbe-b797571e86b5,NA
e7f2df42-1c17-44bf-98ee-3de1d74477c9,NA
e90a0d88-c948-441f-8f74-b343eabbb27d,NA
e993940e-88c8-45ae-bebf-a69cbde7958c,NA
eb833936-4cd1-4fe3-bc75-db8b913376ef,NA
ee412427-28e4-4570-a7e8-c2d9279bf9f5,NA
f302a92a-8c5e-464b-9c85-4541c0356369,NA
f570adc8-2af3-4789-b58e-636c23fd0474,NA
faaa848e-31e8-4017-858d-f2642344a70e,NA
fdb0393e-d752-4863-88be-46048187cb01,NA
fe1306eb-a820-4716-800b-855b48ce9905,NA
00e70c5f-7dac-4f60-924b-69fa6e8bf80e,NA
032b9b38-f926-42e5-8753-879b0c381bbc,NA
05ae5ead-31ac-4448-8fc2-18d66eb25f43,NA
06131ad2-36a6-4d3e-8a48-642185f180ab,NA
073cab96-0f3a-4a7e-87fd-8d78096f065b,NA
081d050b-7293-4b5e-aaea-e0e3cb8d85fe,NA
0abfe11a-beaf-4428-897f-262463f47ba8,NA
325dc8b2-cdf8-4a5f-bedf-943f482de5e4,NA
3493cae6-50c8-4a5f-b74c-40dc637ae5a8,NA
37c677d5-79e8-4647-a74b-eea84ce389b0,NA
4567c3ba-f7e7-431d-8b41-7adc0f1a371f,NA
49657a0c-a294-4fc5-ba35-3ed341bc7ab4,NA
4aa181b3-ab98-484b-b3a7-96000f79f732,NA
4ffd6cdb-6f43-4cb4-b9d5-b68bfd95d90e,NA
6d3d8a4d-6a78-4282-a21a-8b012d48789e,NA
7536c3ca-e780-4b9b-a4c0-4aa9b16c3238,NA
7739f76c-603e-4379-8d62-26fcf8330c0d,NA
7b4c199d-e56d-47bb-81b5-92275268de60,NA
7d728527-f548-41f5-ab12-edee70538d32,NA
7f9a8368-11fb-41e3-8577-290a46391ae9,NA
8104b191-c2f0-4f44-90d0-db912a8e801d,NA
822c2a72-68a4-4a48-9bee-563ff3f11df6,NA
8891d81d-5c2d-47ef-bb9d-ec0d11313d37,NA
96c3669e-4746-4c2a-b632-ac8037276523,NA
c9209b7a-6ed3-4eb9-9bd1-41cd0095aa31,NA
d6e0f0cc-c5cf-47ae-850c-3b93cae566d1,NA
e363ea14-564e-4351-9a7a-c701b18f4de2,NA
e9c0877a-2f40-496b-91d1-5f272772b93f,NA
eb7a7b72-eda8-4c2a-960a-5cdaf58536a0,NA
efb0bef1-7dcc-4ed0-b54b-28c5ba956b01,NA
f312f8fa-6fe5-4b79-9aad-ecbbfea890a2,NA
f5a8d5e4-62d4-4131-8067-6c9ded329c60,NA
fa2486d8-a4d4-4442-ae87-8308e5e9bf1a,NA
fe9bac8e-67a9-4d9a-b3bd-510e9c2a8d7c,NA
8159e93d-daf8-4439-a303-5a67be046af2,NA
